#Teff E(B-V) chi^2
3899.6891995160913 2.2 0.013563797119168549
3899.6891995160913 2.22 0.01397236385422228
3899.6891995160913 2.24 0.014414790621823534
3899.6891995160913 2.2600000000000002 0.014863214260974996
3899.6891995160913 2.2800000000000002 0.0153176229889765
3899.6891995160913 2.3000000000000003 0.0157780144832459
3899.6891995160913 2.32 0.016244384302823815
3899.6891995160913 2.34 0.016716729551597656
3899.6891995160913 2.36 0.01719504289149707
3899.6891995160913 2.38 0.01767932588561005
3899.6891995160913 2.4 0.01816957126856592
3899.6891995160913 2.42 0.01866577820583517
3899.6891995160913 2.44 0.01916794193347662
3899.6891995160913 2.46 0.019676063163359868
3899.6891995160913 2.48 0.020190135516086994
3899.6891995160913 2.5 0.020710159411093644
3899.6891995160913 2.52 0.021236132229866294
3899.6891995160913 2.54 0.021768049105601657
3899.6891995160913 2.56 0.02230590760336765
3899.6891995160913 2.58 0.022849711466591465
3899.6891995160913 2.6 0.023399453835979692
3899.6891995160913 2.62 0.023955128420865494
3899.6891995160913 2.64 0.02451674727514632
3899.6891995160913 2.66 0.02508429250853201
3899.6891995160913 2.68 0.02565776638399885
3899.6891995160913 2.7 0.02623717321572157
3899.6891995160913 2.72 0.02682250175034228
3899.6891995160913 2.74 0.027413758548932153
3899.6891995160913 2.7600000000000002 0.02801093044423197
3899.6891995160913 2.7800000000000002 0.02861402540018469
3899.6891995160913 2.8000000000000003 0.029223037490238992
3899.6891995160913 2.82 0.029837961056931855
3899.6891995160913 2.84 0.030458800117243136
3899.6891995160913 2.86 0.031085545059323885
3899.6891995160913 2.88 0.03171819959183536
3899.6891995160913 2.9 0.0323567540482717
3899.6891995160913 2.92 0.03300121418876617
3899.6891995160913 2.94 0.03365157394082131
3899.6891995160913 2.96 0.03430782216586771
3899.6891995160913 2.98 0.03496997202317398
3899.6891995160913 3.0 0.03563800663109984
3990.524629937758 0.0 0.011711604350940173
3990.524629937758 0.02 0.011314713281345153
3990.524629937758 0.04 0.010925577055957503
3990.524629937758 0.06 0.010544149421901069
3990.524629937758 0.08 0.010170399057237425
3990.524629937758 0.1 0.009804285986421336
3990.524629937758 0.12 0.009445786431077637
3990.524629937758 0.14 0.009094874488094888
3990.524629937758 0.16 0.00875153412310847
3990.524629937758 0.18 0.008415748539365117
3990.524629937758 0.2 0.00808751233512143
3990.524629937758 0.22 0.007766825050557325
3990.524629937758 0.24 0.007453683834805253
3990.524629937758 0.26 0.00713689616827696
3990.524629937758 0.28 0.00681914836511062
3990.524629937758 0.3 0.006510603535188362
3990.524629937758 0.32 0.006211238716112468
3990.524629937758 0.34 0.005921035681956636
3990.524629937758 0.36 0.005639986632006728
3990.524629937758 0.38 0.0053681008735207555
3990.524629937758 0.4 0.005105411216753352
3990.524629937758 0.42 0.004851985750950171
3990.524629937758 0.44 0.004607960739823483
3990.524629937758 0.46 0.0043610913913326756
3990.524629937758 0.48 0.004119618675179129
3990.524629937758 0.5 0.0038915716419014143
3990.524629937758 0.52 0.003681229210678273
3990.524629937758 0.54 0.0035100572073546708
3990.524629937758 0.56 0.0035809570035012285
3990.524629937758 0.58 0.0032004997656068
3990.524629937758 0.6 0.002924681420125068
3990.524629937758 0.62 0.0027504617650443933
3990.524629937758 0.64 0.0026109799917880274
3990.524629937758 0.66 0.0025063456148858468
3990.524629937758 0.68 0.0024479552676674337
3990.524629937758 0.7000000000000001 0.002438216078325569
3990.524629937758 0.72 0.0021584563255910437
3990.524629937758 0.74 0.0019411844206519847
3990.524629937758 0.76 0.001830691516721311
3990.524629937758 0.78 0.001736844807075076
3990.524629937758 0.8 0.0016629320902040465
3990.524629937758 0.8200000000000001 0.0016028561927575813
3990.524629937758 0.84 0.0015360442055939872
3990.524629937758 0.86 0.0013430123165810348
3990.524629937758 0.88 0.001175566387488073
3990.524629937758 0.9 0.0010345244065563125
3990.524629937758 0.92 0.0009703719316690199
3990.524629937758 0.9400000000000001 0.0008668914168612734
3990.524629937758 0.96 0.0008019496822906932
3990.524629937758 0.98 0.0007693140312142548
3990.524629937758 1.0 0.0007370582533318658
3990.524629937758 1.02 0.0007079003542607728
3990.524629937758 1.04 0.000678168458520459
3990.524629937758 1.06 0.000627328540686694
3990.524629937758 1.08 0.0005765946863587365
3990.524629937758 1.1 0.0005182357377317005
3990.524629937758 1.12 0.00043387205441699453
3990.524629937758 1.1400000000000001 0.00042253287106595324
3990.524629937758 1.16 0.00041370679607434697
3990.524629937758 1.18 0.00039635767521368603
3990.524629937758 1.2 0.0003785913276309141
3990.524629937758 1.22 0.00036045285038316757
3990.524629937758 1.24 0.0003561841158718461
3990.524629937758 1.26 0.00043099916430203747
3990.524629937758 1.28 0.0005008604662070755
3990.524629937758 1.3 0.0005807510260582624
3990.524629937758 1.32 0.0006712495974495355
3990.524629937758 1.34 0.000774096652431456
3990.524629937758 1.36 0.0008942604922239139
3990.524629937758 1.3800000000000001 0.001046667372328278
3990.524629937758 1.4000000000000001 0.001228721482070366
3990.524629937758 1.42 0.001318278737686678
3990.524629937758 1.44 0.0014443798549093004
3990.524629937758 1.46 0.0015968180730506591
3990.524629937758 1.48 0.0017668297318964247
3990.524629937758 1.5 0.001950455924048489
3990.524629937758 1.52 0.0021459022223464866
3990.524629937758 1.54 0.0023522355532949483
3990.524629937758 1.56 0.002568885272840663
3990.524629937758 1.58 0.0027954555705522527
3990.524629937758 1.6 0.0030316368425939693
3990.524629937758 1.62 0.003275486710824647
3990.524629937758 1.6400000000000001 0.0035097215362609913
3990.524629937758 1.6600000000000001 0.0037508353442706997
3990.524629937758 1.68 0.003998685834904735
3990.524629937758 1.7 0.0042531452826726724
3990.524629937758 1.72 0.0045141020194087835
3990.524629937758 1.74 0.004781455227547316
3990.524629937758 1.76 0.005055116230453124
3990.524629937758 1.78 0.005335004709239162
3990.524629937758 1.8 0.0056210525020247235
3990.524629937758 1.82 0.005913196160522488
3990.524629937758 1.84 0.0062113822286093264
3990.524629937758 1.86 0.006515561920878361
3990.524629937758 1.8800000000000001 0.006825694560933441
3990.524629937758 1.9000000000000001 0.007141741707982777
3990.524629937758 1.92 0.007463675411660099
3990.524629937758 1.94 0.0077914647538182115
3990.524629937758 1.96 0.00812508791517553
3990.524629937758 1.98 0.008464524769707375
3990.524629937758 2.0 0.00880975775835629
3990.524629937758 2.02 0.00916077320324427
3990.524629937758 2.04 0.009517557630590033
3990.524629937758 2.06 0.00988010450833713
3990.524629937758 2.08 0.010242013295277916
3990.524629937758 2.1 0.010599373477612228
3990.524629937758 2.12 0.010961952879848304
3990.524629937758 2.14 0.011329758285864796
3990.524629937758 2.16 0.011702789038060893
3990.524629937758 2.18 0.012081050941412734
3990.524629937758 2.2 0.012464541737273443
3990.524629937758 2.22 0.01285616734957548
3990.524629937758 2.24 0.013284058494077697
3990.524629937758 2.2600000000000002 0.013718165709249205
3990.524629937758 2.2800000000000002 0.014158477140552342
3990.524629937758 2.3000000000000003 0.014604990792142258
3990.524629937758 2.32 0.015057691841634448
3990.524629937758 2.34 0.015516576173185382
3990.524629937758 2.36 0.015981636137628492
3990.524629937758 2.38 0.016452868774426064
3990.524629937758 2.4 0.016930260959849935
3990.524629937758 2.42 0.01741381065697395
3990.524629937758 2.44 0.017903516254990752
3990.524629937758 2.46 0.01839936759564668
3990.524629937758 2.48 0.01890136062990042
3990.524629937758 2.5 0.019409492003221427
3990.524629937758 2.52 0.019923753565147945
3990.524629937758 2.54 0.020444145126573606
3990.524629937758 2.56 0.020970658475766558
3990.524629937758 2.58 0.021503292832651625
3990.524629937758 2.6 0.022042042210429772
3990.524629937758 2.62 0.022586903694192972
3990.524629937758 2.64 0.023137873694106453
3990.524629937758 2.66 0.023694941304484452
3990.524629937758 2.68 0.024258113396077946
3990.524629937758 2.7 0.024827380692916075
3990.524629937758 2.72 0.02540274096232727
3990.524629937758 2.74 0.025984185335516066
3990.524629937758 2.7600000000000002 0.02657171590910672
3990.524629937758 2.7800000000000002 0.027165327893779668
3990.524629937758 2.8000000000000003 0.027765015787297193
3990.524629937758 2.82 0.028370776556967625
3990.524629937758 2.84 0.028982610439820238
3990.524629937758 2.86 0.029600504817109314
3990.524629937758 2.88 0.030224462202500184
3990.524629937758 2.9 0.03085447699124692
3990.524629937758 2.92 0.03149054929849147
3990.524629937758 2.94 0.03213267129682006
3990.524629937758 2.96 0.03278084144284323
3990.524629937758 2.98 0.03343505665242621
3990.524629937758 3.0 0.034095307182142376
4083.47588933906 0.0 0.013287394743320321
4083.47588933906 0.02 0.012857786705070656
4083.47588933906 0.04 0.01243615414774101
4083.47588933906 0.06 0.012022443628168738
4083.47588933906 0.08 0.011616615702919001
4083.47588933906 0.1 0.01121862413653672
4083.47588933906 0.12 0.010828435388375388
4083.47588933906 0.14 0.010446021417333718
4083.47588933906 0.16 0.010071352898920615
4083.47588933906 0.18 0.009704411920622337
4083.47588933906 0.2 0.00934518786507173
4083.47588933906 0.22 0.008993670093842682
4083.47588933906 0.24 0.008649857509503747
4083.47588933906 0.26 0.00830086312968694
4083.47588933906 0.28 0.007949678282279743
4083.47588933906 0.3 0.007607976186473602
4083.47588933906 0.32 0.007275734952186869
4083.47588933906 0.34 0.006952938048957901
4083.47588933906 0.36 0.0066395848862845774
4083.47588933906 0.38 0.006335696372655535
4083.47588933906 0.4 0.006041316653773891
4083.47588933906 0.42 0.005756538915029454
4083.47588933906 0.44 0.0054815394708460415
4083.47588933906 0.46 0.005201720129020026
4083.47588933906 0.48 0.004926969254418934
4083.47588933906 0.5 0.004666754914357833
4083.47588933906 0.52 0.004426319743357347
4083.47588933906 0.54 0.0042318810775516325
4083.47588933906 0.56 0.004331580318617881
4083.47588933906 0.58 0.0038757649451849068
4083.47588933906 0.6 0.0035525737291058892
4083.47588933906 0.62 0.003349720296132446
4083.47588933906 0.64 0.0031886691697362852
4083.47588933906 0.66 0.0030708346983884093
4083.47588933906 0.68 0.003010624688960472
4083.47588933906 0.7000000000000001 0.002970182096190595
4083.47588933906 0.72 0.002626167492919107
4083.47588933906 0.74 0.0023663958423620897
4083.47588933906 0.76 0.0021597331604157376
4083.47588933906 0.78 0.001987276393278692
4083.47588933906 0.8 0.0018504305253283589
4083.47588933906 0.8200000000000001 0.0017589977092206585
4083.47588933906 0.84 0.0017084513344055269
4083.47588933906 0.86 0.0016462936963048203
4083.47588933906 0.88 0.0015926490497707828
4083.47588933906 0.9 0.0015467903720622384
4083.47588933906 0.92 0.001378415748144482
4083.47588933906 0.9400000000000001 0.0012031283189888027
4083.47588933906 0.96 0.001050373404907568
4083.47588933906 0.98 0.0009709624912160234
4083.47588933906 1.0 0.0008449719860623417
4083.47588933906 1.02 0.0007669514485270109
4083.47588933906 1.04 0.000725331939428264
4083.47588933906 1.06 0.000684345470387147
4083.47588933906 1.08 0.000637367650301498
4083.47588933906 1.1 0.0005506877090044981
4083.47588933906 1.12 0.0004494188003091344
4083.47588933906 1.1400000000000001 0.00047955923839134075
4083.47588933906 1.16 0.0004611716305842252
4083.47588933906 1.18 0.00042434042248390517
4083.47588933906 1.2 0.00036990146777486616
4083.47588933906 1.22 0.00032704434965976807
4083.47588933906 1.24 0.00031210793775312103
4083.47588933906 1.26 0.0003637418672667229
4083.47588933906 1.28 0.00043053810533114447
4083.47588933906 1.3 0.0005136984480602014
4083.47588933906 1.32 0.0005892907679519882
4083.47588933906 1.34 0.0006686807917824629
4083.47588933906 1.36 0.0007668291749639925
4083.47588933906 1.3800000000000001 0.000897275277552226
4083.47588933906 1.4000000000000001 0.0010098981635420262
4083.47588933906 1.42 0.0010718962924911272
4083.47588933906 1.44 0.0011751116839928677
4083.47588933906 1.46 0.001306088616561603
4083.47588933906 1.48 0.0014530376630043653
4083.47588933906 1.5 0.0016131172743709629
4083.47588933906 1.52 0.0017849749057830143
4083.47588933906 1.54 0.0019678683134750677
4083.47588933906 1.56 0.0021613209868076295
4083.47588933906 1.58 0.002364985583447967
4083.47588933906 1.6 0.0025785844061778375
4083.47588933906 1.62 0.0028018829431669477
4083.47588933906 1.6400000000000001 0.003029793278527609
4083.47588933906 1.6600000000000001 0.0032505538886695405
4083.47588933906 1.68 0.003478321759316662
4083.47588933906 1.7 0.003712972827934048
4083.47588933906 1.72 0.003954393056052861
4083.47588933906 1.74 0.0042024815608247695
4083.47588933906 1.76 0.004457146414404793
4083.47588933906 1.78 0.004718306547393764
4083.47588933906 1.8 0.004985887171384568
4083.47588933906 1.82 0.00525982322307117
4083.47588933906 1.84 0.005540057486224723
4083.47588933906 1.86 0.005826535329092318
4083.47588933906 1.8800000000000001 0.00611921160600707
4083.47588933906 1.9000000000000001 0.006418044839844514
4083.47588933906 1.92 0.006722998175996042
4083.47588933906 1.94 0.007034039513776163
4083.47588933906 1.96 0.007351140995253862
4083.47588933906 1.98 0.007674277058016887
4083.47588933906 2.0 0.008003426391439791
4083.47588933906 2.02 0.008338571477117928
4083.47588933906 2.04 0.008679693205490042
4083.47588933906 2.06 0.009026778339568782
4083.47588933906 2.08 0.00937981514413065
4083.47588933906 2.1 0.00973879517766559
4083.47588933906 2.12 0.010103704365253346
4083.47588933906 2.14 0.010461810481218239
4083.47588933906 2.16 0.010820942294412514
4083.47588933906 2.18 0.011185454020886556
4083.47588933906 2.2 0.01155534878602573
4083.47588933906 2.22 0.011938124510056308
4083.47588933906 2.24 0.012354223740907479
4083.47588933906 2.2600000000000002 0.012776757094524955
4083.47588933906 2.2800000000000002 0.013205713988026157
4083.47588933906 2.3000000000000003 0.013641081856428872
4083.47588933906 2.32 0.014082848696194302
4083.47588933906 2.34 0.014531007427860664
4083.47588933906 2.36 0.014985544526678985
4083.47588933906 2.38 0.01544645225506911
4083.47588933906 2.4 0.01591372735155936
4083.47588933906 2.42 0.016387353002603126
4083.47588933906 2.44 0.016867323192184102
4083.47588933906 2.46 0.01735363595563168
4083.47588933906 2.48 0.017846281107556136
4083.47588933906 2.5 0.018345249218168838
4083.47588933906 2.52 0.018850536106613802
4083.47588933906 2.54 0.019362135650007547
4083.47588933906 2.56 0.019880036993943542
4083.47588933906 2.58 0.02040424350917239
4083.47588933906 2.6 0.020934739817587963
4083.47588933906 2.62 0.021471524238690247
4083.47588933906 2.64 0.0220145942209956
4083.47588933906 2.66 0.022563938185634104
4083.47588933906 2.68 0.023119554891846226
4083.47588933906 2.7 0.02368143729664925
4083.47588933906 2.72 0.024249579215243358
4083.47588933906 2.74 0.024823980129212476
4083.47588933906 2.7600000000000002 0.025404628943080765
4083.47588933906 2.7800000000000002 0.02599152047118074
4083.47588933906 2.8000000000000003 0.0265846566803573
4083.47588933906 2.82 0.027184028374795836
4083.47588933906 2.84 0.027789630468259448
4083.47588933906 2.86 0.02840146291190451
4083.47588933906 2.88 0.02901951606769768
4083.47588933906 2.9 0.02964377690097119
4083.47588933906 2.92 0.03027426044229213
4083.47588933906 2.94 0.030910945296903684
4083.47588933906 2.96 0.031553834885736896
4083.47588933906 2.98 0.032202923362782895
4083.47588933906 3.0 0.032858202746533796
4178.592261708078 0.0 0.014881783892388386
4178.592261708078 0.02 0.014420137542936945
4178.592261708078 0.04 0.013966696797348844
4178.592261708078 0.06 0.013521399496026697
4178.592261708078 0.08 0.013084199082134752
4178.592261708078 0.1 0.01265504460894423
4178.592261708078 0.12 0.012233892451050473
4178.592261708078 0.14 0.011820707389374022
4178.592261708078 0.16 0.0114154603026887
4178.592261708078 0.18 0.011018123367397601
4178.592261708078 0.2 0.010628675347447951
4178.592261708078 0.22 0.01024710770829884
4178.592261708078 0.24 0.009873413196917272
4178.592261708078 0.26 0.009493031563190393
4178.592261708078 0.28 0.009109257115816735
4178.592261708078 0.3 0.00873524337632267
4178.592261708078 0.32 0.00837096545216205
4178.592261708078 0.34 0.008016417003915132
4178.592261708078 0.36 0.00767160132866987
4178.592261708078 0.38 0.007336543233907966
4178.592261708078 0.4 0.007011310574943571
4178.592261708078 0.42 0.0066960167841031565
4178.592261708078 0.44 0.006390879436352152
4178.592261708078 0.46 0.006078859634545788
4178.592261708078 0.48 0.005771603901983955
4178.592261708078 0.5 0.005480007772421155
4178.592261708078 0.52 0.005210332369933128
4178.592261708078 0.54 0.004993867231047201
4178.592261708078 0.56 0.0051273106716930705
4178.592261708078 0.58 0.004592269720929969
4178.592261708078 0.6 0.004222738412984134
4178.592261708078 0.62 0.003992491514287134
4178.592261708078 0.64 0.003811751578237509
4178.592261708078 0.66 0.0036837092080439305
4178.592261708078 0.68 0.003626017308815857
4178.592261708078 0.7000000000000001 0.0035406829386990415
4178.592261708078 0.72 0.0031390542844045755
4178.592261708078 0.74 0.0028366442668955496
4178.592261708078 0.76 0.0025937023157790976
4178.592261708078 0.78 0.002388297582207545
4178.592261708078 0.8 0.002209955982111227
4178.592261708078 0.8200000000000001 0.002055151808411004
4178.592261708078 0.84 0.0019225624727539845
4178.592261708078 0.86 0.0018011692069431636
4178.592261708078 0.88 0.0017106594780610105
4178.592261708078 0.9 0.0016923735627231587
4178.592261708078 0.92 0.001634289711382615
4178.592261708078 0.9400000000000001 0.0015833670175393884
4178.592261708078 0.96 0.001539134928961628
4178.592261708078 0.98 0.0013850416895842192
4178.592261708078 1.0 0.0011937513292760648
4178.592261708078 1.02 0.0010209550687185
4178.592261708078 1.04 0.0009258016602736892
4178.592261708078 1.06 0.0007915223033619271
4178.592261708078 1.08 0.000689716446549605
4178.592261708078 1.1 0.0005761747844908569
4178.592261708078 1.12 0.0005576379380264435
4178.592261708078 1.1400000000000001 0.0005716520121562382
4178.592261708078 1.16 0.0005335663969294225
4178.592261708078 1.18 0.0004864456633539068
4178.592261708078 1.2 0.00043805319238359266
4178.592261708078 1.22 0.0003904047042121351
4178.592261708078 1.24 0.0003480210643432106
4178.592261708078 1.26 0.00034203316434005865
4178.592261708078 1.28 0.0003678435385256543
4178.592261708078 1.3 0.0004265533514627681
4178.592261708078 1.32 0.0004999757540662282
4178.592261708078 1.34 0.0005923640841529213
4178.592261708078 1.36 0.000696499601749303
4178.592261708078 1.3800000000000001 0.0008105435682564639
4178.592261708078 1.4000000000000001 0.0008687169720711773
4178.592261708078 1.42 0.0009195848385756759
4178.592261708078 1.44 0.0009948650456517343
4178.592261708078 1.46 0.0010856552051588426
4178.592261708078 1.48 0.0011984349807611918
4178.592261708078 1.5 0.0013370722486303521
4178.592261708078 1.52 0.0014873800792485688
4178.592261708078 1.54 0.001648813020892177
4178.592261708078 1.56 0.0018209953986606851
4178.592261708078 1.58 0.0020036363812012646
4178.592261708078 1.6 0.0021964946582067307
4178.592261708078 1.62 0.0023993585095715875
4178.592261708078 1.6400000000000001 0.0026120350990995874
4178.592261708078 1.6600000000000001 0.0028247050743258036
4178.592261708078 1.68 0.003034127491127763
4178.592261708078 1.7 0.003250680544636151
4178.592261708078 1.72 0.003474252393859978
4178.592261708078 1.74 0.0037047420102732593
4178.592261708078 1.76 0.003942055823406035
4178.592261708078 1.78 0.004186112688394959
4178.592261708078 1.8 0.0044368347383174165
4178.592261708078 1.82 0.004694154821890668
4178.592261708078 1.84 0.00495800980802615
4178.592261708078 1.86 0.005228346384487382
4178.592261708078 1.8800000000000001 0.0055051115808836095
4178.592261708078 1.9000000000000001 0.00578826435802672
4178.592261708078 1.92 0.006077759103802543
4178.592261708078 1.94 0.006373562000853172
4178.592261708078 1.96 0.006675643030606942
4178.592261708078 1.98 0.006983970765097304
4178.592261708078 2.0 0.007298519573008072
4178.592261708078 2.02 0.007619267104402727
4178.592261708078 2.04 0.00794619240164302
4178.592261708078 2.06 0.008279279772994355
4178.592261708078 2.08 0.008618511590244817
4178.592261708078 2.1 0.008963871802833714
4178.592261708078 2.12 0.009315353776732703
4178.592261708078 2.14 0.009672940176296647
4178.592261708078 2.16 0.010036626379579994
4178.592261708078 2.18 0.010400159445535729
4178.592261708078 2.2 0.010757846672578683
4178.592261708078 2.22 0.011131637112174667
4178.592261708078 2.24 0.011537279204983954
4178.592261708078 2.2600000000000002 0.01194957298648194
4178.592261708078 2.2800000000000002 0.01236850676227061
4178.592261708078 2.3000000000000003 0.012794065654001725
4178.592261708078 2.32 0.013226232606793495
4178.592261708078 2.34 0.013664999842978824
4178.592261708078 2.36 0.014110350598723762
4178.592261708078 2.38 0.014562274603933922
4178.592261708078 2.4 0.01502076257992278
4178.592261708078 2.42 0.01548580564421139
4178.592261708078 2.44 0.015957387772255464
4178.592261708078 2.46 0.016435503516416487
4178.592261708078 2.48 0.016920142815200642
4178.592261708078 2.5 0.01741129972673998
4178.592261708078 2.52 0.01790895972611745
4178.592261708078 2.54 0.018413119453056338
4178.592261708078 2.56 0.018923767764925648
4178.592261708078 2.58 0.019440902127501162
4178.592261708078 2.6 0.019964509068037758
4178.592261708078 2.62 0.02049458233871634
4178.592261708078 2.64 0.021031119768216675
4178.592261708078 2.66 0.02157410628568497
4178.592261708078 2.68 0.02212354345617855
4178.592261708078 2.7 0.02267941735632376
4178.592261708078 2.72 0.023241723514878132
4178.592261708078 2.74 0.023810462401682605
4178.592261708078 2.7600000000000002 0.02438561916329613
4178.592261708078 2.7800000000000002 0.024967190219088758
4178.592261708078 2.8000000000000003 0.025555171415482532
4178.592261708078 2.82 0.026149550651633564
4178.592261708078 2.84 0.026750331961519422
4178.592261708078 2.86 0.027357502799478513
4178.592261708078 2.88 0.02797105709222966
4178.592261708078 2.9 0.02859099009177588
4178.592261708078 2.92 0.02921729731223085
4178.592261708078 2.94 0.029849972205846405
4178.592261708078 2.96 0.030489007498485796
4178.592261708078 2.98 0.031134407662419088
4178.592261708078 3.0 0.03178614970152497
4275.924179004465 0.0 0.016506406855672586
4275.924179004465 0.02 0.016013083050387254
4275.924179004465 0.04 0.01552820268567412
4275.924179004465 0.06 0.015051699203832761
4275.924179004465 0.08 0.01458351253336287
4275.924179004465 0.1 0.01412358587766209
4275.924179004465 0.12 0.013671877965997968
4275.924179004465 0.14 0.013228341729307858
4275.924179004465 0.16 0.012792936316756527
4275.924179004465 0.18 0.012365633855327024
4275.924179004465 0.2 0.011946412791106467
4275.924179004465 0.22 0.011535251605359821
4275.924179004465 0.24 0.011132146895812314
4275.924179004465 0.26 0.010720837557419705
4275.924179004465 0.28 0.010304980541993542
4275.924179004465 0.3 0.009899166179448094
4275.924179004465 0.32 0.009503367650700012
4275.924179004465 0.34 0.00911757831471942
4275.924179004465 0.36 0.008741811305917092
4275.924179004465 0.38 0.008376104943026966
4275.924179004465 0.4 0.008020535766426239
4275.924179004465 0.42 0.007675246122504296
4275.924179004465 0.44 0.007340496527610256
4275.924179004465 0.46 0.006996717184102231
4275.924179004465 0.48 0.006657418079470065
4275.924179004465 0.5 0.006334909995063856
4275.924179004465 0.52 0.006036522708913539
4275.924179004465 0.54 0.005798829017185257
4275.924179004465 0.56 0.005969077570728091
4275.924179004465 0.58 0.0053531832079616645
4275.924179004465 0.6 0.004937493215172415
4275.924179004465 0.62 0.00468080669069552
4275.924179004465 0.64 0.004482071678829316
4275.924179004465 0.66 0.0043467132233400456
4275.924179004465 0.68 0.004295739556380679
4275.924179004465 0.7000000000000001 0.004156683629656269
4275.924179004465 0.72 0.0036970027171581306
4275.924179004465 0.74 0.003351782198620861
4275.924179004465 0.76 0.003072161878650442
4275.924179004465 0.78 0.0028341248622797185
4275.924179004465 0.8 0.0026260073961681322
4275.924179004465 0.8200000000000001 0.0024386903688135243
4275.924179004465 0.84 0.0022674556268986765
4275.924179004465 0.86 0.0021183780392812985
4275.924179004465 0.88 0.001984880547613755
4275.924179004465 0.9 0.001861040973290919
4275.924179004465 0.92 0.0017460070223828102
4275.924179004465 0.9400000000000001 0.0016719812737580942
4275.924179004465 0.96 0.0016592775167026707
4275.924179004465 0.98 0.0016215193600398552
4275.924179004465 1.0 0.00156068117492852
4275.924179004465 1.02 0.0015042205989163517
4275.924179004465 1.04 0.0013317646107916603
4275.924179004465 1.06 0.0011101453299280234
4275.924179004465 1.08 0.0009012305017185243
4275.924179004465 1.1 0.0006910252939177083
4275.924179004465 1.12 0.0007006367368902694
4275.924179004465 1.1400000000000001 0.0006596220806662598
4275.924179004465 1.16 0.000618744816387736
4275.924179004465 1.18 0.0005848621863109039
4275.924179004465 1.2 0.0005244612248937206
4275.924179004465 1.22 0.00046485554354772497
4275.924179004465 1.24 0.0004181437476056078
4275.924179004465 1.26 0.0003979570835847251
4275.924179004465 1.28 0.0003907840641910782
4275.924179004465 1.3 0.0003884907696658612
4275.924179004465 1.32 0.00041275875722654654
4275.924179004465 1.34 0.00047503690653405114
4275.924179004465 1.36 0.0005860360795307154
4275.924179004465 1.3800000000000001 0.0007244187634269399
4275.924179004465 1.4000000000000001 0.000779508163635182
4275.924179004465 1.42 0.0008186969512454189
4275.924179004465 1.44 0.0008786351148805358
4275.924179004465 1.46 0.000952039638213733
4275.924179004465 1.48 0.0010355721088645842
4275.924179004465 1.5 0.0011277373577712618
4275.924179004465 1.52 0.0012401913879687893
4275.924179004465 1.54 0.0013815361073900572
4275.924179004465 1.56 0.0015337960847788396
4275.924179004465 1.58 0.0016967364793838127
4275.924179004465 1.6 0.0018701499308358988
4275.924179004465 1.62 0.0020538502097625167
4275.924179004465 1.6400000000000001 0.0022476615740655076
4275.924179004465 1.6600000000000001 0.002451420838728446
4275.924179004465 1.68 0.0026484234244226424
4275.924179004465 1.7 0.002848110015020631
4275.924179004465 1.72 0.0030550444082059923
4275.924179004465 1.74 0.003269126452422794
4275.924179004465 1.76 0.0034902638881253046
4275.924179004465 1.78 0.0037183717438354965
4275.924179004465 1.8 0.003953373843958382
4275.924179004465 1.82 0.004195200002354587
4275.924179004465 1.84 0.00444378624830573
4275.924179004465 1.86 0.004699074697512534
4275.924179004465 1.8800000000000001 0.004961012606263146
4275.924179004465 1.9000000000000001 0.005229551500334548
4275.924179004465 1.92 0.005504645684375393
4275.924179004465 1.94 0.00578625937639831
4275.924179004465 1.96 0.006074354726079376
4275.924179004465 1.98 0.006368900479177763
4275.924179004465 2.0 0.006669868470054069
4275.924179004465 2.02 0.00697723093725516
4275.924179004465 2.04 0.007290964932083
4275.924179004465 2.06 0.007611049297604336
4275.924179004465 2.08 0.007937464736385598
4275.924179004465 2.1 0.008270196209726603
4275.924179004465 2.12 0.008609225758138769
4275.924179004465 2.14 0.008954539111828428
4275.924179004465 2.16 0.009306130223289836
4275.924179004465 2.18 0.009663978502861891
4275.924179004465 2.2 0.010028083374113624
4275.924179004465 2.22 0.01041154311902339
4275.924179004465 2.24 0.01080770219789413
4275.924179004465 2.2600000000000002 0.011210735454519137
4275.924179004465 2.2800000000000002 0.011620621243699456
4275.924179004465 2.3000000000000003 0.012037345065840815
4275.924179004465 2.32 0.012460890147792699
4275.924179004465 2.34 0.012891239974450925
4275.924179004465 2.36 0.013328383926929052
4275.924179004465 2.38 0.013772303291951645
4275.924179004465 2.4 0.0142229887264157
4275.924179004465 2.42 0.014680425313527609
4275.924179004465 2.44 0.015144605796014917
4275.924179004465 2.46 0.015615512217817564
4275.924179004465 2.48 0.016093135390381253
4275.924179004465 2.5 0.01657746745696453
4275.924179004465 2.52 0.017068496086956937
4275.924179004465 2.54 0.017566211360300035
4275.924179004465 2.56 0.018070603945684733
4275.924179004465 2.58 0.018581664161884694
4275.924179004465 2.6 0.019099381738596932
4275.924179004465 2.62 0.0196237524783079
4275.924179004465 2.64 0.020154764566991126
4275.924179004465 2.66 0.020692409273958226
4275.924179004465 2.68 0.02123667921089232
4275.924179004465 2.7 0.021787564573827977
4275.924179004465 2.72 0.022345063279728246
4275.924179004465 2.74 0.02290916186829506
4275.924179004465 2.7600000000000002 0.023479853000533214
4275.924179004465 2.7800000000000002 0.024057136315596573
4275.924179004465 2.8000000000000003 0.02464099525284498
4275.924179004465 2.82 0.02523142081551355
4275.924179004465 2.84 0.02582842451550893
4275.924179004465 2.86 0.026431983402238454
